iso3,year,gcm,rcp,ssp,temperature_anomaly,pop,gdppc,loggdppc,avg_gdp_ref,lgdp_delta,mortality_impact
ISO_12,2005,ModelA,rcp85,ssp2,3.0052034576991558,4850903.053999135,12306.501652601273,9.417882991348595,9.511428039826399,-0.09354504847780376,0.14456440217226055
ISO_2,2009,ModelA,rcp85,ssp5,-0.44942074886465555,1551156.894492904,24191.911370274524,10.093773615376092,9.495652664255005,0.5981209511210874,0.031944687474699564
ISO_15,2007,ModelC,rcp45,ssp2,2.7608135692755305,3173889.90066354,10193.07771709151,9.229464113694581,9.540714624728333,-0.31125051103375156,0.001505424485259657
ISO_5,2013,ModelB,rcp45,ssp2,2.4686121829554493,2158307.0809392906,12575.18094453835,9.439480384092118,9.517234292679634,-0.07775390858751585,0.10337417608018086
ISO_18,2002,ModelC,rcp85,ssp5,-1.6188885110265412,399616.28713366244,14804.316791972955,9.602674092356592,9.482736209515888,0.11993788284070384,0.22570704678519235
ISO_6,2011,ModelA,rcp85,ssp5,-1.1392801883378476,2497721.074958756,8994.226880758113,9.104338192802805,9.519576820727034,-0.4152386279242286,0.07874866455452444
ISO_9,2015,ModelA,rcp85,ssp5,2.5946662023889218,4085382.3123210305,11321.693607668205,9.33447595255124,9.51370450179128,-0.1792285492400385,0.12759286409973827
ISO_8,2016,ModelA,rcp85,ssp3,-1.8459304742660327,583889.546540273,13975.410517559096,9.545054672730256,9.513434921473568,0.03161975125668803,0.16511058507680465
ISO_1,2000,ModelA,rcp45,ssp2,-0.6133721238270944,441000.052241914,13611.53254532147,9.518672693664785,9.500474698781204,0.018197994883580648,0.10896364229447403
ISO_14,2009,ModelB,rcp45,ssp4,4.517209929642021,852794.4499270066,22295.514825881673,10.012140808334854,9.500496803311556,0.5116440050232978,0.4749970813494511
ISO_4,2009,ModelB,rcp45,ssp5,-0.05617644598525251,3845560.5458076,24750.052220972684,10.1165828779329,9.500747733453512,0.615835144479389,0.08968710704242025
ISO_3,2020,ModelA,rcp45,ssp5,1.3925414064269663,3647577.382309216,9485.940662998946,9.157566051199636,9.520675693194441,-0.36310964199480544,0.002148057561163574
ISO_19,2001,ModelB,rcp45,ssp2,5.470263016312563,2868587.067639942,13967.76435606749,9.544507407666996,9.456692334549528,0.0878150731174685,0.5197642826861899
ISO_3,2008,ModelB,rcp85,ssp4,-0.9556582004674832,2394309.380053899,17495.50593766468,9.769699323369906,9.520675693194441,0.24902363017546492,0.012744964491937204
ISO_17,2012,ModelB,rcp85,ssp2,0.5066341562220935,4452796.492042848,24502.70959960234,10.106538986319679,9.551876076079694,0.5546629102399852,0.03911105507369442
ISO_3,2015,ModelA,rcp85,ssp2,2.4581199798919107,3856819.3367840643,17807.8761531191,9.787396118926852,9.520675693194441,0.2667204257324105,0.3019122445170793
ISO_16,2017,ModelC,rcp45,ssp5,3.79805036553575,4078517.0313788457,15008.400559724341,9.616365360636932,9.562930573773265,0.05343478686366687,0.2085138280100733
ISO_11,2018,ModelC,rcp85,ssp5,5.114880480414346,4084985.276618206,17441.662378580444,9.766617012793052,9.494605047612485,0.27201196518056747,0.5733397538599047
ISO_16,2011,ModelC,rcp45,ssp3,5.239256888161636,3249314.0582532343,17492.150802710068,9.769507533734505,9.562930573773265,0.20657695996123948,0.504893397248646
ISO_9,2007,ModelA,rcp45,ssp4,3.9897606693536067,2344271.6591481348,9218.008386593674,9.128914283086253,9.51370450179128,-0.3847902187050263,0.18258491916256284
ISO_0,2016,ModelB,rcp45,ssp4,-0.9450224706602062,4336920.987669687,14430.791727054102,9.577119517002508,9.512363382125422,0.06475613487708642,0.0060877806024702275
ISO_17,2014,ModelB,rcp85,ssp5,-2.7767160296169076,4637436.346255928,23948.582078306717,10.083664397675477,9.551876076079694,0.5317883215957835,0.15923421947654376
ISO_17,2009,ModelA,rcp45,ssp5,0.45396537320061414,216649.61196588076,12296.344382632173,9.417057292522399,9.551876076079694,-0.1348187835572947,0.11950186835048603
ISO_13,2014,ModelA,rcp45,ssp5,-1.72606034110959,352618.87900463137,14069.697595481164,9.551778657018978,9.4457566366601,0.10602202035887842,-0.04786158930323564
ISO_14,2014,ModelC,rcp85,ssp4,3.393488826944683,4797842.154851343,12124.620546592529,9.402993420189592,9.500496803311556,-0.09750338312196405,0.14990324508626443
ISO_11,2006,ModelC,rcp45,ssp3,2.9501752814314512,1458087.0078365544,5294.671422201896,8.57445620175725,9.494605047612485,-0.920148845855234,0.00038521635777238883
ISO_3,2012,ModelA,rcp85,ssp4,-2.6042552254069067,4379510.254282151,13470.212847744711,9.508236070893872,9.520675693194441,-0.012439622300568942,0.24530129621740304
ISO_2,2016,ModelC,rcp45,ssp5,4.52934401217856,2005096.0829108728,15073.850585107992,9.620716772261149,9.495652664255005,0.12506410800614454,0.5260084602446414
ISO_19,2008,ModelB,rcp85,ssp5,-0.7613106033793597,683590.2822858425,10883.49438185981,9.295002643647639,9.456692334549528,-0.16168969090188945,0.07636849267115198
ISO_11,2007,ModelA,rcp45,ssp3,0.8900436794193798,494171.6810257379,8418.148756765411,9.03814522044611,9.494605047612485,-0.4564598271663751,-0.11499416821507555
ISO_6,2019,ModelA,rcp45,ssp2,3.0114036191016815,866888.7054942368,9393.35136200141,9.147757416087341,9.519576820727034,-0.37181940463969276,0.06439375553262441
ISO_10,2020,ModelB,rcp85,ssp2,0.8647690816702798,1324476.6548500871,18136.3782169275,9.805675046454226,9.531723948588876,0.2739510978653499,-0.09872156467866355
ISO_0,2017,ModelB,rcp45,ssp4,0.9715902251994906,2493739.934261048,29407.643696693445,10.289009909218763,9.512363382125422,0.7766465270933409,-0.028497684132233397
ISO_5,2012,ModelB,rcp85,ssp2,-2.409348041978337,3537339.712772339,23224.739246959896,10.052973336362173,9.517234292679634,0.5357390436825398,0.3092266149808188
ISO_14,2015,ModelC,rcp45,ssp2,0.6129919433400342,4933353.024777969,7802.984736964727,8.96226159806778,9.500496803311556,-0.538235205243776,0.1728718298600669
ISO_14,2008,ModelA,rcp85,ssp4,3.8836310389798516,2263383.042116938,18804.489513533503,9.841850924220282,9.500496803311556,0.34135412090872563,0.06495930225452473
ISO_18,2011,ModelC,rcp45,ssp5,5.2365870346793795,2639106.2174812383,10246.946622251191,9.234735049676283,9.482736209515888,-0.24800115983960502,0.5585847357425991
ISO_10,2011,ModelB,rcp45,ssp2,0.7214742335703459,2656896.9367779526,10583.94146219265,9.26709317499649,9.531723948588876,-0.26463077359238696,-0.05069157497283004
ISO_1,2005,ModelC,rcp45,ssp5,0.81227244191171,2743228.341890887,11105.65548622793,9.315209760811486,9.500474698781204,-0.185264937969718,0.07476115096261769
ISO_13,2018,ModelB,rcp85,ssp4,3.3236439569128686,2636929.219811865,17719.602292939664,9.782426779942172,9.4457566366601,0.33667014328207223,0.19901453782548845
ISO_1,2006,ModelC,rcp85,ssp5,5.484948009947489,142996.29980339736,19608.1652053836,9.883701350579615,9.500474698781204,0.3832266517984113,0.6854123272099355
ISO_3,2002,ModelC,rcp85,ssp5,-0.5964515378457582,108451.62833821947,12845.997606409504,9.460787571488085,9.520675693194441,-0.059888121706356046,0.07530326921228506
ISO_16,2015,ModelB,rcp85,ssp4,0.9612978588414318,578564.9588180024,12933.442835849268,9.46757170359679,9.562930573773265,-0.09535887017647582,-0.11306440391714953
ISO_2,2017,ModelC,rcp85,ssp5,4.16375919197071,597627.3568029762,16086.014313816608,9.685705497294316,9.495652664255005,0.19005283303931186,0.4320950441471866
ISO_12,2015,ModelA,rcp45,ssp2,2.4872421243663467,3553994.853878501,16767.50080208688,9.727197815809697,9.511428039826399,0.21576977598329883,0.14000073692000556
ISO_8,2006,ModelC,rcp45,ssp2,-2.0047229043244075,1104088.559328399,21385.967950682345,9.970490282703413,9.513434921473568,0.4570553612298447,0.3100712652762321
ISO_6,2003,ModelC,rcp45,ssp2,2.649594620060391,4484099.113302503,7992.4386886672855,8.98625120979632,9.519576820727034,-0.5333256109307136,0.2072024636219395
ISO_14,2007,ModelA,rcp45,ssp2,-1.319283438624058,4650171.014927396,13467.180573097248,9.508010935921613,9.500496803311556,0.007514132610056734,0.15990937507618014
ISO_10,2012,ModelB,rcp45,ssp5,1.5919434067056377,4881877.355689904,8714.906677572846,9.072790249643528,9.531723948588876,-0.45893369894534786,0.14682525287580067
ISO_19,2012,ModelA,rcp85,ssp2,1.7619294089439466,4701498.393946399,13090.251716191557,9.47962308837464,9.456692334549528,0.02293075382511134,0.04268469022538817
ISO_1,2016,ModelC,rcp45,ssp5,4.885830260024863,1432252.7774007707,12204.132280985128,9.409529884927696,9.500474698781204,-0.09094481385350761,0.45039747215880216
ISO_14,2016,ModelB,rcp85,ssp3,1.1624484661119432,2597906.539047211,13112.224191092615,9.48130021843892,9.500496803311556,-0.019196584872636535,-0.018148238338590174
ISO_13,2004,ModelC,rcp45,ssp5,-0.48501819987695205,959729.353965011,9702.150536920823,9.180102844755787,9.4457566366601,-0.26565379190431315,0.03025208176611389
ISO_19,2005,ModelC,rcp85,ssp2,-0.9213028660557159,4050427.3103449224,7369.344817947053,8.905084082717028,9.456692334549528,-0.5516082518324996,0.022348021482968286
ISO_10,2018,ModelA,rcp85,ssp3,4.868266890159025,4453315.3552060705,5780.381652402885,8.662224989314039,9.531723948588876,-0.8694989592748374,0.6351237105400037
ISO_2,2012,ModelA,rcp85,ssp4,-1.4609023102359444,4271315.312557823,12676.788693352712,9.447527938294064,9.495652664255005,-0.04812472596094075,0.16694234249355028
ISO_16,2013,ModelB,rcp45,ssp5,0.8328170479482937,2223498.048614491,11244.108231221571,9.327599557666824,9.562930573773265,-0.23533101610644103,-0.010182822672992512
ISO_11,2003,ModelB,rcp45,ssp2,-1.315441965657477,3817502.034965227,10194.717103582823,9.229624934078469,9.494605047612485,-0.2649801135340155,0.1578360512935715
ISO_14,2006,ModelB,rcp45,ssp2,3.9597363610293783,578137.9309237202,22675.02517264994,10.029019385132663,9.500496803311556,0.5285225818211075,0.5677413821788857
ISO_15,2007,ModelC,rcp45,ssp2,1.2693537597715707,297199.37603432836,9473.225454459098,9.156224725281875,9.540714624728333,-0.3844898994464572,-0.12637988832792552
ISO_4,2012,ModelA,rcp85,ssp4,0.16029321501130855,3790858.430112928,23546.527417879275,10.066733632855522,9.500747733453512,0.5659858994020102,-0.0945776239758432
ISO_19,2005,ModelA,rcp85,ssp3,0.2498967656382014,2184240.84421055,25579.26899991026,10.149537497707703,9.456692334549528,0.6928451631581751,-0.15214271403810756
ISO_5,2005,ModelA,rcp85,ssp3,4.669927860506815,4978191.397223889,6121.973637371127,8.719639813284248,9.517234292679634,-0.7975944793953857,0.40147844219822015
ISO_18,2020,ModelB,rcp85,ssp2,1.9839655886499425,576545.6576921088,13862.637959468111,9.536952583599588,9.482736209515888,0.05421637408369939,0.043166066738233796
ISO_4,2002,ModelA,rcp45,ssp5,3.460810660181372,4292575.639522646,11385.790432972646,9.340121403665604,9.500747733453512,-0.1606263297879078,0.14054665957451384
ISO_2,2002,ModelA,rcp85,ssp2,5.0733466462561605,2451917.0210920596,4168.3619593335925,8.335278422113094,9.495652664255005,-1.160374242141911,0.47032724487508343
ISO_0,2012,ModelA,rcp45,ssp2,5.115675084365778,4153035.9579689973,7496.139988015526,8.922143498772634,9.512363382125422,-0.5902198833527876,0.5465117789253124
ISO_5,2001,ModelB,rcp85,ssp5,-0.04341851095923177,4103923.6826337096,18214.521560177724,9.809974442843389,9.517234292679634,0.29274015016375543,-0.04944700267300944
ISO_14,2015,ModelA,rcp85,ssp2,5.572061368317467,4588360.806674179,29961.835509286626,10.307679701084506,9.500496803311556,0.8071828977729503,0.6798146365824234
ISO_1,2005,ModelB,rcp85,ssp4,-2.776117061868551,1559465.0553019035,19169.413810299546,9.861071257079699,9.500474698781204,0.3605965582984947,0.4796310832121258
ISO_2,2007,ModelA,rcp45,ssp2,0.3915200491454911,4754016.831963815,15206.11591907664,9.629452989005191,9.495652664255005,0.13380032475018666,0.052056681365541785
ISO_16,2007,ModelA,rcp45,ssp4,5.0621897175795745,843168.1057523394,13246.213902143836,9.491467047347564,9.562930573773265,-0.07146352642570086,0.6041221085727212
ISO_11,2005,ModelA,rcp85,ssp2,-0.5282680816471537,501647.0102081036,26188.22512082653,10.173065165859246,9.494605047612485,0.6784601182467611,0.13998495962441074
ISO_17,2013,ModelB,rcp85,ssp3,-0.5422669471081347,2214916.035124511,31548.95296164636,10.359295680783056,9.551876076079694,0.8074196047033624,0.06018066860153952
ISO_14,2002,ModelB,rcp85,ssp5,-0.2763994342630016,4158782.546345029,10564.587953386232,9.265262928190326,9.500496803311556,-0.23523387512122973,0.001423937902273336
ISO_11,2009,ModelA,rcp45,ssp3,2.5108204636223004,2419763.5401038835,6002.944488258788,8.700005375875884,9.494605047612485,-0.7945996717366004,-0.009666749894416488
ISO_15,2002,ModelC,rcp45,ssp2,0.9449949805291844,4163504.719899519,5771.717726075041,8.660725014691518,9.540714624728333,-0.8799896100368141,-0.055177151943086644
ISO_7,2011,ModelB,rcp45,ssp2,3.540613527180083,3675465.3483920954,22668.97201503238,10.02875239686392,9.505644950703765,0.5231074461601555,0.14406355760802328
ISO_13,2016,ModelB,rcp85,ssp4,5.054195783081992,1126199.0920807743,13110.603164759854,9.481176583690246,9.4457566366601,0.03541994703014595,0.5866271941845544
ISO_16,2004,ModelA,rcp45,ssp2,3.0677943744857457,4749519.962007373,14375.731684816008,9.573296764183487,9.562930573773265,0.010366190410222131,0.1635775755068728
ISO_7,2019,ModelC,rcp85,ssp2,-1.1597995182218206,397827.72628407675,6527.240878041226,8.783739602817315,9.505644950703765,-0.7219053478864499,0.17162933659598045
ISO_14,2008,ModelA,rcp45,ssp2,5.394137121244519,4501570.566964596,9884.51267439463,9.198724434884614,9.500496803311556,-0.301772368426942,0.4886697786535368
ISO_13,2020,ModelB,rcp85,ssp3,-0.6195641398726934,1591772.9000528327,11870.45328639773,9.381807674439687,9.4457566366601,-0.06394896222041346,0.18598869193133036
ISO_17,2019,ModelB,rcp85,ssp4,-1.650951342046577,2550725.6075055567,14517.866660053567,9.583135353345629,9.551876076079694,0.031259277265935026,0.12146244357948477
ISO_19,2006,ModelA,rcp45,ssp3,-2.190294490251352,2169524.176233599,11390.82156747197,9.340563184434496,9.456692334549528,-0.11612915011503233,0.14401540467643936
ISO_6,2003,ModelA,rcp85,ssp4,2.0704536659954904,941989.3288928893,8822.579095214307,9.085069520679463,9.519576820727034,-0.43450730004757077,-0.016668571790692976
ISO_2,2012,ModelC,rcp85,ssp3,-1.9761378376741336,1854919.6453682964,9761.225186759364,9.18617320295899,9.495652664255005,-0.30947946129601434,0.4658845110535596
ISO_11,2012,ModelC,rcp85,ssp2,-1.7510170429863232,1045378.7378346969,21662.31327774563,9.983329314378894,9.494605047612485,0.48872426676640934,0.13831736471118436
ISO_2,2009,ModelB,rcp45,ssp3,-0.2997256746405301,1099043.729756567,14734.01209070535,9.5979138478414,9.495652664255005,0.10226118358639624,-0.015339604931836396
ISO_19,2017,ModelC,rcp85,ssp3,-0.46512291283982554,1016578.4965292637,17066.32875722653,9.744862722782221,9.456692334549528,0.28817038823269314,0.009095005359318318
ISO_13,2016,ModelC,rcp45,ssp4,2.438155592989281,2496185.163698312,9324.964855419235,9.140450475649068,9.4457566366601,-0.3053061610110319,0.04309479368119294
ISO_14,2019,ModelB,rcp45,ssp4,4.3507075152541335,4009863.700805446,4098.886399164066,8.31847060583975,9.500496803311556,-1.1820261974718065,0.27808682514319083
ISO_13,2019,ModelB,rcp85,ssp3,3.8521469058260314,2887953.165430081,10837.398736578962,9.290758277246201,9.4457566366601,-0.1549983594138986,0.2676600283483329
ISO_6,2012,ModelB,rcp45,ssp4,-0.6376399075517094,4476712.283899126,9446.23735993288,9.1533717782298,9.519576820727034,-0.3662050424972332,0.15347005096098124
ISO_16,2016,ModelB,rcp85,ssp4,-0.7922055181261807,3219067.9940259485,15361.273408295881,9.63960490745123,9.562930573773265,0.07667433367796583,0.08948352327427703
ISO_11,2003,ModelA,rcp45,ssp4,5.692123770962709,3477766.5665997616,49726.31184985113,10.814289485472736,9.494605047612485,1.3196844378602517,0.5696870500913266
ISO_19,2000,ModelB,rcp85,ssp5,-2.925873825672359,3371275.4256623155,17642.50642491126,9.778066407047302,9.456692334549528,0.3213740724977736,0.3670743597403965
ISO_3,2000,ModelB,rcp45,ssp4,4.917484797541942,2302350.0466003316,39910.07446058013,10.594384063753395,9.520675693194441,1.073708370558954,0.4190541802816285
ISO_8,2014,ModelB,rcp85,ssp5,-1.2024433278983553,3477760.2287804056,16772.700578473894,9.72750787813578,9.513434921473568,0.21407295666221238,0.10772184713930497
ISO_5,2012,ModelC,rcp85,ssp5,5.525558907807911,441567.9576979097,10384.249904631908,9.248045504970914,9.517234292679634,-0.26918878770871935,0.7740672030140403
ISO_15,2016,ModelB,rcp85,ssp4,0.08076556344767738,4313272.21238675,15354.539331934464,9.639166431248354,9.540714624728333,0.09845180652002128,-0.01922312451990165
ISO_1,2007,ModelA,rcp85,ssp3,0.9631659650392708,3911279.502875195,27234.925103126017,10.212255439791083,9.500474698781204,0.7117807410098784,-0.032702028557751124
ISO_7,2017,ModelA,rcp45,ssp4,3.364085525499429,1301626.7953352262,27773.150913726993,10.231825038528495,9.505644950703765,0.72618008782473,0.3454414478540909
ISO_10,2012,ModelB,rcp45,ssp2,2.289021463259343,3863359.025845004,10613.319551849965,9.269865052782768,9.531723948588876,-0.26185889580610855,0.1316673982610877
ISO_12,2013,ModelA,rcp85,ssp3,-0.13854603263859477,161948.7468600906,14783.596171659212,9.601273478279719,9.511428039826399,0.08984543845332027,0.06446205274511349
ISO_16,2007,ModelC,rcp45,ssp5,1.984478242810412,1164508.205156314,7542.381410946407,8.928293248131542,9.562930573773265,-0.634637325641723,0.2179070529035026
ISO_7,2007,ModelB,rcp85,ssp5,3.5763619592659763,419172.4694873901,18580.49121540566,9.829867449876572,9.505644950703765,0.3242224991728069,0.2522528609307817
ISO_17,2014,ModelA,rcp85,ssp3,-2.618985486877571,3923111.891427684,24868.118477231706,10.121341879622358,9.551876076079694,0.5694658035426645,0.1352217805426734
ISO_17,2012,ModelA,rcp45,ssp3,-2.899206252698663,3803783.340774097,13574.11272415886,9.515919781646407,9.551876076079694,-0.035956294433287184,0.4805685767657464
ISO_13,2006,ModelB,rcp45,ssp4,1.1226024516560216,4086816.51662897,10229.657498277762,9.233046378255949,9.4457566366601,-0.21271025840415092,-0.17646032906872203
ISO_14,2004,ModelA,rcp85,ssp5,-1.8134704397683723,121960.2972950913,15429.744406540369,9.644052380511026,9.500496803311556,0.14355557719946965,0.23381653203807684
ISO_5,2016,ModelB,rcp45,ssp2,2.9790986231824297,2556040.360724199,15787.655442698662,9.666983612545266,9.517234292679634,0.14974931986563256,-0.05482717697195025
ISO_10,2015,ModelA,rcp85,ssp4,-1.0735278939530923,3553697.367834949,13800.46453782331,9.532457532739848,9.531723948588876,0.0007335841509714669,0.04156104990976865
ISO_12,2001,ModelC,rcp45,ssp3,0.8956599611610385,861465.5308211758,14349.724892281014,9.57148604973438,9.511428039826399,0.06005800990798171,-0.05739553808776917
ISO_0,2017,ModelA,rcp45,ssp5,-1.2209615681315795,3283974.564811861,12462.43327024779,9.430474059812251,9.512363382125422,-0.08188932231317025,0.029168028820599268
ISO_5,2016,ModelA,rcp45,ssp3,1.9363522717421207,512139.48661746003,19898.148601629644,9.898381971290563,9.517234292679634,0.3811476786109296,-0.02112474809085456
ISO_8,2006,ModelB,rcp45,ssp3,-1.9555188655388798,988496.6949111345,17934.669785607493,9.794490978066051,9.513434921473568,0.2810560565924831,0.3143484560343909
ISO_7,2012,ModelA,rcp45,ssp3,-2.792038324912678,2431404.393473545,9016.02421180382,9.10675874114234,9.505644950703765,-0.3988862095614252,0.30406539631092144
ISO_10,2017,ModelB,rcp85,ssp4,-2.5398152570397254,3302469.2481374,8917.436164336077,9.095763758736561,9.531723948588876,-0.4359601898523149,0.3772044979490549
ISO_18,2013,ModelC,rcp45,ssp2,5.58832597363779,814758.7220740909,12067.247377432665,9.398250233189374,9.482736209515888,-0.08448597632651378,0.5613227828680557
ISO_8,2017,ModelB,rcp45,ssp2,-1.7194240325015775,1007594.3210715957,17939.044075154296,9.794734849642072,9.513434921473568,0.28129992816850447,0.15430731445134302
ISO_16,2012,ModelB,rcp85,ssp5,3.376304278231517,1101787.1986217487,14174.827589961815,9.559222965556327,9.562930573773265,-0.003707608216938496,0.20557016813838722
ISO_11,2010,ModelA,rcp85,ssp3,-2.388664161994564,1269633.9430249946,10329.30041242928,9.242739835950937,9.494605047612485,-0.2518652116615474,0.19221118686009572
ISO_13,2020,ModelC,rcp85,ssp2,-2.0265568298833605,1210113.857778827,14832.966349400718,9.604607438690332,9.4457566366601,0.15885080203023172,0.09256952173535474
ISO_14,2020,ModelB,rcp45,ssp3,1.5798862626840124,2036230.63163842,11703.881199047148,9.367675792191092,9.500496803311556,-0.1328210111204644,0.0457388250698202
ISO_15,2015,ModelA,rcp45,ssp5,1.1838383713890934,3303569.2890999424,19000.006192881425,9.852194584089652,9.540714624728333,0.31147995936131956,0.09360292025499806
ISO_19,2016,ModelA,rcp85,ssp3,5.564222784958826,2246355.737358901,15263.55705031786,9.63322337402682,9.456692334549528,0.17653103947729143,0.6418169596255835
ISO_0,2007,ModelB,rcp85,ssp2,5.5035190771866365,3902272.152874452,11776.822983334881,9.373888725019142,9.512363382125422,-0.13847465710627915,0.5884467957592466
ISO_9,2018,ModelA,rcp85,ssp3,4.016477782882186,3624415.6791482125,14656.035495477874,9.592607508818585,9.51370450179128,0.07890300702730535,0.29831194800117883
ISO_7,2019,ModelB,rcp85,ssp2,2.4189164711461473,719981.8788404708,22607.098385739282,10.02601922380968,9.505644950703765,0.5203742731059151,0.057535003785164976
ISO_17,2014,ModelB,rcp45,ssp5,1.0946428565370994,339323.9542716453,10637.57655304228,9.272147969381448,9.551876076079694,-0.2797281066982453,0.006904041278792416
ISO_0,2008,ModelB,rcp45,ssp3,0.20560680895578942,4401913.66359807,15694.455759929462,9.661062792658864,9.512363382125422,0.1486994105334425,-0.2625801227351587
ISO_1,2019,ModelC,rcp45,ssp2,5.523787922779999,491172.22615807975,12988.451088747397,9.471815863813601,9.500474698781204,-0.028658834967602687,0.5324104593947468
ISO_0,2009,ModelB,rcp45,ssp5,2.4261793028221703,826861.9855265941,15847.91894032526,9.67079347354484,9.512363382125422,0.15843009141941877,-0.03003374585861083
ISO_0,2011,ModelA,rcp45,ssp3,2.2116527491739504,208453.0502347785,10282.246264522122,9.238174023361708,9.512363382125422,-0.27418935876371364,0.05261730867413808
ISO_8,2020,ModelC,rcp85,ssp5,-0.9128899040797664,3178848.1899634036,13962.552078634497,9.54413417326375,9.513434921473568,0.030699251790181847,0.08907982661638701
ISO_12,2019,ModelA,rcp45,ssp2,-2.5797196390339825,2953615.759475908,20808.759627347274,9.94312931296672,9.511428039826399,0.43170127314032136,0.3900941269349298
ISO_0,2000,ModelC,rcp85,ssp3,5.5066972178358995,4935827.965532753,9183.807954853193,9.125197207501557,9.512363382125422,-0.3871661746238644,0.6620705723700171
ISO_12,2019,ModelC,rcp85,ssp3,-0.17638267039811462,4445968.741954143,7849.757814700057,8.968237958669967,9.511428039826399,-0.5431900811564319,-0.11760509772054259
ISO_19,2008,ModelC,rcp85,ssp3,0.9833012099201284,2113131.5696564578,7969.824681223306,8.983417774205215,9.456692334549528,-0.47327456034431314,0.1269082121471328
ISO_6,2014,ModelC,rcp45,ssp5,-1.9682405077286385,1920770.6204714214,8364.359052240916,9.031734987919924,9.519576820727034,-0.4878418328071099,0.3442621857806208
ISO_1,2000,ModelA,rcp85,ssp5,4.532318969183628,1554574.9679719268,16951.800225398943,9.738129315157066,9.500474698781204,0.2376546163758615,0.26263350660889895
ISO_5,2011,ModelB,rcp45,ssp2,-2.7513135042966246,846793.9081856187,7613.331434202617,8.937656125653813,9.517234292679634,-0.5795781670258204,0.4008258754551278
ISO_6,2002,ModelA,rcp85,ssp4,4.505916858891869,776609.9173498444,11858.994190725494,9.380841862102587,9.519576820727034,-0.13873495862444685,0.32495399550160614
ISO_13,2010,ModelB,rcp45,ssp3,-1.737434884908299,748190.1692470666,17108.24382456827,9.747315721324282,9.4457566366601,0.30155908466418246,0.1898107471210383
ISO_17,2001,ModelA,rcp85,ssp3,4.979077013680369,659162.3102152148,15782.60438544756,9.666663624219437,9.551876076079694,0.11478754813974312,0.5995394767842765
ISO_14,2015,ModelC,rcp45,ssp2,3.5679537360254168,1278509.007787131,11450.35952456783,9.345776408015006,9.500496803311556,-0.15472039529655035,0.4172951576798397
ISO_1,2008,ModelC,rcp85,ssp3,-1.5179676374342541,1602676.2885342704,14419.972340492463,9.576369492702042,9.500474698781204,0.07589479392083831,0.21977345086530148
ISO_9,2014,ModelB,rcp85,ssp5,2.0923619357352132,4811736.958090688,13944.746647218775,9.542858131895027,9.51370450179128,0.02915363010374783,0.05606896267714244
ISO_11,2011,ModelB,rcp85,ssp5,-0.18609317080302468,2934518.92990924,12213.578673094325,9.410303617780725,9.494605047612485,-0.08430142983175948,-0.023217031094933973
ISO_16,2000,ModelA,rcp85,ssp3,-1.395902109795749,4939219.295115077,12279.249847992085,9.415666112538167,9.562930573773265,-0.14726446123509795,0.14720119590104724
ISO_7,2012,ModelB,rcp45,ssp3,4.732639794699976,1925088.044345799,32668.643220455742,10.394170973902785,9.505644950703765,0.8885260231990202,0.5668389522731725
ISO_10,2013,ModelA,rcp45,ssp5,0.6317048985650646,2342370.499688261,18466.69949129287,9.82372436157252,9.531723948588876,0.29200041298364354,-0.025544590302997026
ISO_2,2007,ModelB,rcp45,ssp3,0.5868934292884425,1690435.429909868,36035.51889499091,10.492260367004857,9.495652664255005,0.9966077027498521,-0.11260565819267797
ISO_5,2007,ModelB,rcp85,ssp5,-1.47101992674042,996149.4893931082,10951.314205737706,9.3012147468318,9.517234292679634,-0.21601954584783378,-0.0224209037393808
ISO_8,2011,ModelB,rcp85,ssp4,0.44759108477200815,801507.068110138,12913.303799952173,9.466013361244741,9.513434921473568,-0.04742156022882682,0.03517247367859029
ISO_5,2000,ModelC,rcp85,ssp4,4.844551616959651,4730888.069258376,7841.219846361642,8.967149693889342,9.517234292679634,-0.550084598790292,0.489342065790334
ISO_8,2010,ModelC,rcp85,ssp3,0.26815839440672296,4935372.340813903,9664.10010979377,9.176173279164171,9.513434921473568,-0.3372616423093966,-0.07415516110029508
ISO_6,2007,ModelA,rcp85,ssp3,5.564432062498092,320056.53289278457,28588.65556252159,10.260765259465,9.519576820727034,0.7411884387379661,0.7495609925968384
ISO_8,2009,ModelB,rcp85,ssp3,5.5167800928754875,836694.786185656,10842.038209910083,9.291186284063297,9.513434921473568,-0.2222486374102708,0.596140429898932
ISO_17,2018,ModelA,rcp45,ssp5,-1.6959120662338858,2175268.052275011,28787.95991072529,10.267712520057783,9.551876076079694,0.7158364439780893,0.15403554400125496
ISO_11,2010,ModelB,rcp45,ssp4,-1.4041987182961961,1013034.0340875959,8124.626977870164,9.002655095728043,9.494605047612485,-0.49194995188444146,0.13015649355837805
ISO_7,2006,ModelC,rcp45,ssp4,4.764066632987002,1883013.9287717282,8765.794048685088,9.07861238637069,9.505644950703765,-0.427032564333075,0.4097264834647097
ISO_7,2010,ModelC,rcp45,ssp2,0.5348482703224731,732572.1143122035,11655.197671883885,9.363507511590631,9.505644950703765,-0.14213743911313337,0.006136660422407337
ISO_17,2016,ModelB,rcp45,ssp2,-2.960634159452916,2336907.607936772,13023.361098423562,9.47450003132833,9.551876076079694,-0.0773760447513645,0.5265307415732869
ISO_19,2000,ModelB,rcp45,ssp3,-0.5351536226516611,1431303.6192293705,19326.546903018545,9.869234916980052,9.456692334549528,0.41254258243052355,-0.08096153959629596
